Singing the Easy Intervals:-m2,3.966666666666667,1737390949.967021
Singing the Easy Intervals:-M2,3.9615384615384617,1737390949.967021
Singing the Easy Intervals:-m3,3.9285714285714284,1737390949.967021
Singing the Easy Intervals:M2,3.9,1737390949.967021
Singing the Easy Intervals:P4,3.8666666666666667,1737390949.967021
Singing the Easy Intervals:m3,3.8333333333333335,1737390949.967021
Singing the Easy Intervals:M3,3.8,1737390949.967021
Singing the Easy Intervals:-P4,3.7333333333333334,1737390949.967021
Singing the Easy Intervals:P5,3.6153846153846154,1737390949.967021
Singing the Easy Intervals:-P5,3.608695652173913,1737390949.967021
Singing the Easy Intervals:-M3,2.8,1737390949.967021
Singing the Hard Intervals:M7,3.6875,1737391790.952429
Singing the Hard Intervals:-M7,3.25,1737391790.952429
Singing the Hard Intervals:m6,3.111111111111111,1737391790.952429
Singing the Hard Intervals:-m6,2.7666666666666666,1737391790.952429
Singing the Hard Intervals:-Aug4,2.7666666666666666,1737391790.952429
Singing the Hard Intervals:-m7,2.6666666666666665,1737391790.952429
Singing the Hard Intervals:Aug4,2.5172413793103448,1737391790.952429
Singing the Hard Intervals:M7,3.7058823529411766,1737518154.9506583
Singing the Hard Intervals:m6,3.2,1737518154.9506583
Singing the Hard Intervals:-M7,3.1904761904761907,1737518154.9506583
Singing the Hard Intervals:-m6,2.8666666666666667,1737518154.9506583
Singing the Hard Intervals:-m7,2.7666666666666666,1737518154.9506583
Singing the Hard Intervals:-Aug4,2.7666666666666666,1737518154.9506583
Singing the Hard Intervals:Aug4,2.566666666666667,1737518154.9506583
Singing the Medium Intervals:M3,3.7777777777777777,1737518772.1186721
Singing the Medium Intervals:m7,3.466666666666667,1737518772.1186721
Singing the Medium Intervals:M6,3.433333333333333,1737518772.1186721
Singing the Medium Intervals:-M6,3.433333333333333,1737518772.1186721
Singing the Medium Intervals:-M3,3.0,1737518772.1186721
Singing the Medium Intervals:M7,3.0,1737518772.1186721
Singing the Hard Intervals:M7,3.7058823529411766,1737604202.0563831
Singing the Hard Intervals:-M7,3.1904761904761907,1737604202.0563831
Singing the Hard Intervals:m6,3.1739130434782608,1737604202.0563831
Singing the Hard Intervals:-m6,2.8333333333333335,1737604202.0563831
Singing the Hard Intervals:-m7,2.8333333333333335,1737604202.0563831
Singing the Hard Intervals:-Aug4,2.7666666666666666,1737604202.0563831
Singing the Hard Intervals:Aug4,2.6666666666666665,1737604202.0563831
Singing the Medium Intervals:M3,3.8181818181818183,1737604574.911287
Singing the Medium Intervals:m7,3.566666666666667,1737604574.911287
Singing the Medium Intervals:M6,3.466666666666667,1737604574.911287
Singing the Medium Intervals:-M6,3.466666666666667,1737604574.911287
Singing the Medium Intervals:-M3,3.1176470588235294,1737604574.911287
Singing the Medium Intervals:M7,3.0,1737604574.911287
Singing the Hard Intervals:M7,3.7222222222222223,1737850777.6230667
Singing the Hard Intervals:m6,3.1923076923076925,1737850777.6230667
Singing the Hard Intervals:-M7,3.1818181818181817,1737850777.6230667
Singing the Hard Intervals:-m6,2.8666666666666667,1737850777.6230667
Singing the Hard Intervals:-m7,2.8333333333333335,1737850777.6230667
Singing the Hard Intervals:-Aug4,2.7333333333333334,1737850777.6230667
Singing the Hard Intervals:Aug4,2.6333333333333333,1737850777.6230667
Singing the Medium Intervals:M3,3.857142857142857,1737851094.8070881
Singing the Medium Intervals:m7,3.6666666666666665,1737851094.8070881
Singing the Medium Intervals:M6,3.533333333333333,1737851094.8070881
Singing the Medium Intervals:-M6,3.3666666666666667,1737851094.8070881
Singing the Medium Intervals:-M3,3.210526315789474,1737851094.8070881
Singing the Medium Intervals:M7,3.0833333333333335,1737851094.8070881
Singing the Easy Intervals:m2,4.0,1737851441.2358158
Singing the Easy Intervals:-m2,3.966666666666667,1737851441.2358158
Singing the Easy Intervals:-M2,3.9642857142857144,1737851441.2358158
Singing the Easy Intervals:-m3,3.9,1737851441.2358158
Singing the Easy Intervals:M2,3.9,1737851441.2358158
Singing the Easy Intervals:P4,3.8666666666666667,1737851441.2358158
Singing the Easy Intervals:m3,3.8333333333333335,1737851441.2358158
Singing the Easy Intervals:M3,3.8,1737851441.2358158
Singing the Easy Intervals:-P4,3.7,1737851441.2358158
Singing the Easy Intervals:P5,3.6666666666666665,1737851441.2358158
Singing the Easy Intervals:-P5,3.6538461538461537,1737851441.2358158
Singing the Easy Intervals:-M3,3.033333333333333,1737851441.2358158
Singing the Hard Intervals:M7,3.7222222222222223,1737911230.6228998
Singing the Hard Intervals:-M7,3.1818181818181817,1737911230.6228998
Singing the Hard Intervals:m6,3.1785714285714284,1737911230.6228998
Singing the Hard Intervals:-m6,2.933333333333333,1737911230.6228998
Singing the Hard Intervals:-Aug4,2.8666666666666667,1737911230.6228998
Singing the Hard Intervals:-m7,2.8333333333333335,1737911230.6228998
Singing the Hard Intervals:Aug4,2.7666666666666666,1737911230.6228998
Singing the Hard Intervals:M7,3.7222222222222223,1738728030.3309436
Singing the Hard Intervals:m6,3.2,1738728030.3309436
Singing the Hard Intervals:-M7,3.130434782608696,1738728030.3309436
Singing the Hard Intervals:-m6,2.9,1738728030.3309436
Singing the Hard Intervals:-m7,2.9,1738728030.3309436
Singing the Hard Intervals:-Aug4,2.9,1738728030.3309436
Singing the Hard Intervals:Aug4,2.8333333333333335,1738728030.3309436
Singing the Hard Intervals:M7,3.7222222222222223,1738728046.8040328
Singing the Hard Intervals:m6,3.2,1738728046.8040328
Singing the Hard Intervals:-M7,3.130434782608696,1738728046.8040328
Singing the Hard Intervals:-m6,2.9,1738728046.8040328
Singing the Hard Intervals:-m7,2.9,1738728046.8040328
Singing the Hard Intervals:-Aug4,2.9,1738728046.8040328
Singing the Hard Intervals:Aug4,2.8333333333333335,1738728046.8040328
Singing the Medium Intervals:M3,3.8125,1738728375.280288
Singing the Medium Intervals:m7,3.7333333333333334,1738728375.280288
Singing the Medium Intervals:M6,3.6,1738728375.280288
Singing the Medium Intervals:-M6,3.3333333333333335,1738728375.280288
Singing the Medium Intervals:-M3,3.2916666666666665,1738728375.280288
Singing the Medium Intervals:M7,3.1176470588235294,1738728375.280288
Singing the Easy Intervals:m2,4.0,1738728693.1134722
Singing the Easy Intervals:-m2,3.966666666666667,1738728693.1134722
Singing the Easy Intervals:-M2,3.9642857142857144,1738728693.1134722
Singing the Easy Intervals:-m3,3.9,1738728693.1134722
Singing the Easy Intervals:M2,3.9,1738728693.1134722
Singing the Easy Intervals:P4,3.8666666666666667,1738728693.1134722
Singing the Easy Intervals:m3,3.8333333333333335,1738728693.1134722
Singing the Easy Intervals:M3,3.8,1738728693.1134722
Singing the Easy Intervals:P5,3.7,1738728693.1134722
Singing the Easy Intervals:-P5,3.7,1738728693.1134722
Singing the Easy Intervals:-P4,3.6333333333333333,1738728693.1134722
Singing the Easy Intervals:-M3,3.033333333333333,1738728693.1134722
Singing the Hard Intervals:M7,3.772727272727273,1738817865.3677566
Singing the Hard Intervals:m6,3.2,1738817865.3677566
Singing the Hard Intervals:-M7,3.130434782608696,1738817865.3677566
Singing the Hard Intervals:-m6,2.933333333333333,1738817865.3677566
Singing the Hard Intervals:-Aug4,2.933333333333333,1738817865.3677566
Singing the Hard Intervals:-m7,2.9,1738817865.3677566
Singing the Hard Intervals:Aug4,2.8333333333333335,1738817865.3677566
Singing the Medium Intervals:M6,3.7333333333333334,1738818185.4927123
Singing the Medium Intervals:m7,3.7333333333333334,1738818185.4927123
Singing the Medium Intervals:M3,3.7222222222222223,1738818185.4927123
Singing the Medium Intervals:-M6,3.2666666666666666,1738818185.4927123
Singing the Medium Intervals:-M3,3.230769230769231,1738818185.4927123
Singing the Medium Intervals:M7,3.15,1738818185.4927123
Singing the Hard Intervals:M7,3.782608695652174,1739041340.976217
Singing the Hard Intervals:m6,3.2,1739041340.976217
Singing the Hard Intervals:-m7,3.1333333333333333,1739041340.976217
Singing the Hard Intervals:-M7,3.125,1739041340.976217
Singing the Hard Intervals:-Aug4,3.0,1739041340.976217
Singing the Hard Intervals:Aug4,2.933333333333333,1739041340.976217
Singing the Hard Intervals:-m6,2.933333333333333,1739041340.976217
Singing the Hard Intervals:M7,3.7916666666666665,1739119130.6599505
Singing the Hard Intervals:m6,3.2,1739119130.6599505
Singing the Hard Intervals:-m7,3.2,1739119130.6599505
Singing the Hard Intervals:-M7,3.076923076923077,1739119130.6599505
Singing the Hard Intervals:-Aug4,3.033333333333333,1739119130.6599505
Singing the Hard Intervals:Aug4,2.933333333333333,1739119130.6599505
Singing the Hard Intervals:-m6,2.933333333333333,1739119130.6599505
Singing the Medium Intervals:M3,3.736842105263158,1739119465.9039984
Singing the Medium Intervals:M6,3.7333333333333334,1739119465.9039984
Singing the Medium Intervals:m7,3.6,1739119465.9039984
Singing the Medium Intervals:-M6,3.2333333333333334,1739119465.9039984
Singing the Medium Intervals:-M3,3.2333333333333334,1739119465.9039984
Singing the Medium Intervals:M7,3.1363636363636362,1739119465.9039984
Singing the Easy Intervals:m2,4.0,1739119796.7921202
Singing the Easy Intervals:-M2,3.966666666666667,1739119796.7921202
Singing the Easy Intervals:-m2,3.966666666666667,1739119796.7921202
Singing the Easy Intervals:m3,3.966666666666667,1739119796.7921202
Singing the Easy Intervals:-m3,3.9,1739119796.7921202
Singing the Easy Intervals:M2,3.9,1739119796.7921202
Singing the Easy Intervals:P4,3.8666666666666667,1739119796.7921202
Singing the Easy Intervals:M3,3.8,1739119796.7921202
Singing the Easy Intervals:-P5,3.7,1739119796.7921202
Singing the Easy Intervals:-P4,3.7,1739119796.7921202
Singing the Easy Intervals:P5,3.6666666666666665,1739119796.7921202
Singing the Easy Intervals:-M3,3.1666666666666665,1739119796.7921202
Singing the Hard Intervals:M7,3.8,1739248233.915213
Singing the Hard Intervals:m6,3.3,1739248233.915213
Singing the Hard Intervals:-m7,3.2666666666666666,1739248233.915213
Singing the Hard Intervals:-M7,3.1379310344827585,1739248233.915213
Singing the Hard Intervals:Aug4,3.033333333333333,1739248233.915213
Singing the Hard Intervals:-Aug4,3.033333333333333,1739248233.915213
Singing the Hard Intervals:-m6,2.933333333333333,1739248233.915213
Singing the Hard Intervals:M7,3.814814814814815,1739331801.0770125
Singing the Hard Intervals:m6,3.3,1739331801.0770125
Singing the Hard Intervals:-m7,3.3,1739331801.0770125
Singing the Hard Intervals:-M7,3.1333333333333333,1739331801.0770125
Singing the Hard Intervals:Aug4,3.066666666666667,1739331801.0770125
Singing the Hard Intervals:-Aug4,3.033333333333333,1739331801.0770125
Singing the Hard Intervals:-m6,2.933333333333333,1739331801.0770125
Singing the Medium Intervals:M3,3.761904761904762,1739332130.2866569
Singing the Medium Intervals:M6,3.7333333333333334,1739332130.2866569
Singing the Medium Intervals:m7,3.466666666666667,1739332130.2866569
Singing the Medium Intervals:-M3,3.3333333333333335,1739332130.2866569
Singing the Medium Intervals:M7,3.2083333333333335,1739332130.2866569
Singing the Medium Intervals:-M6,3.2,1739332130.2866569
Singing the Easy Intervals:m2,4.0,1739332448.9201548
Singing the Easy Intervals:-M2,3.966666666666667,1739332448.9201548
Singing the Easy Intervals:-m2,3.966666666666667,1739332448.9201548
Singing the Easy Intervals:P4,3.933333333333333,1739332448.9201548
Singing the Easy Intervals:m3,3.933333333333333,1739332448.9201548
Singing the Easy Intervals:M2,3.9,1739332448.9201548
Singing the Easy Intervals:-m3,3.8333333333333335,1739332448.9201548
Singing the Easy Intervals:-P4,3.8,1739332448.9201548
Singing the Easy Intervals:M3,3.7666666666666666,1739332448.9201548
Singing the Easy Intervals:-P5,3.566666666666667,1739332448.9201548
Singing the Easy Intervals:P5,3.433333333333333,1739332448.9201548
Singing the Easy Intervals:-M3,3.1333333333333333,1739332448.9201548
Singing the Hard Intervals:M7,3.8214285714285716,1739665677.772545
Singing the Hard Intervals:m6,3.3333333333333335,1739665677.772545
Singing the Hard Intervals:-m7,3.3,1739665677.772545
Singing the Hard Intervals:-M7,3.1,1739665677.772545
Singing the Hard Intervals:Aug4,3.033333333333333,1739665677.772545
Singing the Hard Intervals:-Aug4,3.033333333333333,1739665677.772545
Singing the Hard Intervals:-m6,3.0,1739665677.772545
Singing the Hard Intervals:M7,3.8214285714285716,1739665704.8355527
Singing the Hard Intervals:m6,3.3333333333333335,1739665704.8355527
Singing the Hard Intervals:-m7,3.3,1739665704.8355527
Singing the Hard Intervals:-M7,3.1,1739665704.8355527
Singing the Hard Intervals:Aug4,3.033333333333333,1739665704.8355527
Singing the Hard Intervals:-Aug4,3.033333333333333,1739665704.8355527
Singing the Hard Intervals:-m6,3.0,1739665704.8355527
Singing the Medium Intervals:M3,3.782608695652174,1739666014.4560895
Singing the Medium Intervals:M6,3.7333333333333334,1739666014.4560895
Singing the Medium Intervals:m7,3.466666666666667,1739666014.4560895
Singing the Medium Intervals:-M3,3.4,1739666014.4560895
Singing the Medium Intervals:M7,3.3214285714285716,1739666014.4560895
Singing the Medium Intervals:-M6,3.2,1739666014.4560895
Singing the Easy Intervals:m2,4.0,1739666336.1801703
Singing the Easy Intervals:-m2,4.0,1739666336.1801703
Singing the Easy Intervals:-M2,3.966666666666667,1739666336.1801703
Singing the Easy Intervals:P4,3.9,1739666336.1801703
Singing the Easy Intervals:m3,3.9,1739666336.1801703
Singing the Easy Intervals:M2,3.9,1739666336.1801703
Singing the Easy Intervals:-m3,3.8666666666666667,1739666336.1801703
Singing the Easy Intervals:M3,3.8,1739666336.1801703
Singing the Easy Intervals:-P4,3.7666666666666666,1739666336.1801703
Singing the Easy Intervals:-P5,3.6,1739666336.1801703
Singing the Easy Intervals:P5,3.4,1739666336.1801703
Singing the Easy Intervals:-M3,3.2333333333333334,1739666336.1801703
Singing the Hard Intervals:M7,3.8214285714285716,1739729540.7970383
Singing the Hard Intervals:m6,3.3333333333333335,1739729540.7970383
Singing the Hard Intervals:-m7,3.3333333333333335,1739729540.7970383
Singing the Hard Intervals:-M7,3.066666666666667,1739729540.7970383
Singing the Hard Intervals:Aug4,3.033333333333333,1739729540.7970383
Singing the Hard Intervals:-Aug4,3.033333333333333,1739729540.7970383
Singing the Hard Intervals:-m6,2.933333333333333,1739729540.7970383
Singing the Hard Intervals:M7,3.8275862068965516,1739808472.0467532
Singing the Hard Intervals:-m7,3.466666666666667,1739808472.0467532
Singing the Hard Intervals:m6,3.3666666666666667,1739808472.0467532
Singing the Hard Intervals:Aug4,3.1,1739808472.0467532
Singing the Hard Intervals:-M7,3.066666666666667,1739808472.0467532
Singing the Hard Intervals:-Aug4,3.033333333333333,1739808472.0467532
Singing the Hard Intervals:-m6,2.9,1739808472.0467532
Singing the Hard Intervals:M7,3.8275862068965516,1740266152.0966108
Singing the Hard Intervals:-m7,3.5,1740266152.0966108
Singing the Hard Intervals:m6,3.3,1740266152.0966108
Singing the Hard Intervals:Aug4,3.1666666666666665,1740266152.0966108
Singing the Hard Intervals:-Aug4,3.033333333333333,1740266152.0966108
Singing the Hard Intervals:-M7,2.966666666666667,1740266152.0966108
Singing the Hard Intervals:-m6,2.9,1740266152.0966108
Singing the Hard Intervals:M7,3.8275862068965516,1740327069.278471
Singing the Hard Intervals:-m7,3.5,1740327069.278471
Singing the Hard Intervals:m6,3.2666666666666666,1740327069.278471
Singing the Hard Intervals:Aug4,3.2,1740327069.278471
Singing the Hard Intervals:-Aug4,3.066666666666667,1740327069.278471
Singing the Hard Intervals:-M7,3.033333333333333,1740327069.278471
Singing the Hard Intervals:-m6,2.933333333333333,1740327069.278471
Singing the Medium Intervals:M3,3.8,1740327391.6869462
Singing the Medium Intervals:M6,3.7333333333333334,1740327391.6869462
Singing the Medium Intervals:-M6,3.5,1740327391.6869462
Singing the Medium Intervals:m7,3.4,1740327391.6869462
Singing the Medium Intervals:-M3,3.3666666666666667,1740327391.6869462
Singing the Medium Intervals:M7,3.3333333333333335,1740327391.6869462
Singing the Easy Intervals:m2,4.0,1740327722.611604
Singing the Easy Intervals:-m2,4.0,1740327722.611604
Singing the Easy Intervals:-M2,3.966666666666667,1740327722.611604
Singing the Easy Intervals:P4,3.9,1740327722.611604
Singing the Easy Intervals:m3,3.9,1740327722.611604
Singing the Easy Intervals:M2,3.9,1740327722.611604
Singing the Easy Intervals:-m3,3.8666666666666667,1740327722.611604
Singing the Easy Intervals:M3,3.8,1740327722.611604
Singing the Easy Intervals:-P4,3.6666666666666665,1740327722.611604
Singing the Easy Intervals:-P5,3.6,1740327722.611604
Singing the Easy Intervals:P5,3.533333333333333,1740327722.611604
Singing the Easy Intervals:-M3,3.4,1740327722.611604
Singing the Hard Intervals:M7,3.8333333333333335,1740437246.3749163
Singing the Hard Intervals:-m7,3.466666666666667,1740437246.3749163
Singing the Hard Intervals:m6,3.2666666666666666,1740437246.3749163
Singing the Hard Intervals:Aug4,3.2,1740437246.3749163
Singing the Hard Intervals:-Aug4,3.1333333333333333,1740437246.3749163
Singing the Hard Intervals:-M7,3.066666666666667,1740437246.3749163
Singing the Hard Intervals:-m6,3.0,1740437246.3749163
Singing the Hard Intervals:M7,3.8333333333333335,1740629915.261758
Singing the Hard Intervals:-m7,3.466666666666667,1740629915.261758
Singing the Hard Intervals:Aug4,3.2666666666666666,1740629915.261758
Singing the Hard Intervals:m6,3.2333333333333334,1740629915.261758
Singing the Hard Intervals:-Aug4,3.2333333333333334,1740629915.261758
Singing the Hard Intervals:-M7,3.1,1740629915.261758
Singing the Hard Intervals:-m6,3.066666666666667,1740629915.261758
Singing the Hard Intervals:M7,3.8666666666666667,1740705236.706959
Singing the Hard Intervals:-m7,3.466666666666667,1740705236.706959
Singing the Hard Intervals:Aug4,3.2666666666666666,1740705236.706959
Singing the Hard Intervals:-Aug4,3.2333333333333334,1740705236.706959
Singing the Hard Intervals:m6,3.2,1740705236.706959
Singing the Hard Intervals:-M7,3.1333333333333333,1740705236.706959
Singing the Hard Intervals:-m6,3.033333333333333,1740705236.706959
Singing the Hard Intervals:M7,3.9,1740795051.8799908
Singing the Hard Intervals:-m7,3.433333333333333,1740795051.8799908
Singing the Hard Intervals:Aug4,3.2666666666666666,1740795051.8799908
Singing the Hard Intervals:-Aug4,3.2666666666666666,1740795051.8799908
Singing the Hard Intervals:m6,3.2,1740795051.8799908
Singing the Hard Intervals:-M7,3.1333333333333333,1740795051.8799908
Singing the Hard Intervals:-m6,3.1333333333333333,1740795051.8799908
Singing the Hard Intervals:M7,3.933333333333333,1740845085.4971082
Singing the Hard Intervals:-m7,3.5,1740845085.4971082
Singing the Hard Intervals:-Aug4,3.4,1740845085.4971082
Singing the Hard Intervals:Aug4,3.2666666666666666,1740845085.4971082
Singing the Hard Intervals:-m6,3.2,1740845085.4971082
Singing the Hard Intervals:m6,3.2,1740845085.4971082
Singing the Hard Intervals:-M7,3.1333333333333333,1740845085.4971082
Singing the Medium Intervals:M3,3.8076923076923075,1740845409.0669546
Singing the Medium Intervals:M6,3.7333333333333334,1740845409.0669546
Singing the Medium Intervals:-M6,3.5,1740845409.0669546
Singing the Medium Intervals:-M3,3.5,1740845409.0669546
Singing the Medium Intervals:M7,3.466666666666667,1740845409.0669546
Singing the Medium Intervals:m7,3.3666666666666667,1740845409.0669546
Singing the Hard Intervals:M7,3.933333333333333,1740942561.3366523
Singing the Hard Intervals:-m7,3.5,1740942561.3366523
Singing the Hard Intervals:-Aug4,3.4,1740942561.3366523
Singing the Hard Intervals:-m6,3.3,1740942561.3366523
Singing the Hard Intervals:Aug4,3.2666666666666666,1740942561.3366523
Singing the Hard Intervals:m6,3.2333333333333334,1740942561.3366523
Singing the Hard Intervals:-M7,3.1333333333333333,1740942561.3366523
Singing the Hard Intervals:M7,3.933333333333333,1741450774.2479548
Singing the Hard Intervals:-m7,3.533333333333333,1741450774.2479548
Singing the Hard Intervals:-m6,3.466666666666667,1741450774.2479548
Singing the Hard Intervals:Aug4,3.4,1741450774.2479548
Singing the Hard Intervals:-Aug4,3.4,1741450774.2479548
Singing the Hard Intervals:-M7,3.3333333333333335,1741450774.2479548
Singing the Hard Intervals:m6,3.2666666666666666,1741450774.2479548
Singing the Hard Intervals:M7,3.933333333333333,1741916380.2355337
Singing the Hard Intervals:-m6,3.5,1741916380.2355337
Singing the Hard Intervals:-m7,3.5,1741916380.2355337
Singing the Hard Intervals:Aug4,3.433333333333333,1741916380.2355337
Singing the Hard Intervals:-M7,3.4,1741916380.2355337
Singing the Hard Intervals:-Aug4,3.3666666666666667,1741916380.2355337
Singing the Hard Intervals:m6,3.3,1741916380.2355337
Singing the Hard Intervals:M7,3.966666666666667,1742058784.0121994
Singing the Hard Intervals:-m6,3.5,1742058784.0121994
Singing the Hard Intervals:Aug4,3.433333333333333,1742058784.0121994
Singing the Hard Intervals:-m7,3.433333333333333,1742058784.0121994
Singing the Hard Intervals:-Aug4,3.4,1742058784.0121994
Singing the Hard Intervals:-M7,3.3333333333333335,1742058784.0121994
Singing the Hard Intervals:m6,3.3333333333333335,1742058784.0121994
Singing the Medium Intervals:M3,3.8214285714285716,1742059714.7415948
Singing the Medium Intervals:M6,3.7333333333333334,1742059714.7415948
Singing the Medium Intervals:-M6,3.5,1742059714.7415948
Singing the Medium Intervals:-M3,3.5,1742059714.7415948
Singing the Medium Intervals:M7,3.433333333333333,1742059714.7415948
Singing the Medium Intervals:m7,3.3666666666666667,1742059714.7415948
Singing the Medium Intervals:-m7,2.2,1742059714.7415948
Singing the Medium Intervals:m6,1.75,1742059714.7415948
Singing the Hard Intervals:-m6,3.533333333333333,1742684830.3083897
Singing the Hard Intervals:Aug4,3.466666666666667,1742684830.3083897
Singing the Hard Intervals:-m7,3.4,1742684830.3083897
Singing the Hard Intervals:-Aug4,3.4,1742684830.3083897
Singing the Hard Intervals:-M7,3.3666666666666667,1742684830.3083897
Singing the Hard Intervals:m6,3.3666666666666667,1742684830.3083897
Singing the Medium Intervals:M3,3.8214285714285716,1742685154.8476653
Singing the Medium Intervals:M6,3.7,1742685154.8476653
Singing the Medium Intervals:-M6,3.5,1742685154.8476653
Singing the Medium Intervals:-M3,3.5,1742685154.8476653
Singing the Medium Intervals:M7,3.433333333333333,1742685154.8476653
Singing the Medium Intervals:m7,3.3666666666666667,1742685154.8476653
Singing the Medium Intervals:m6,2.2666666666666666,1742685154.8476653
Singing the Medium Intervals:-m7,2.1818181818181817,1742685154.8476653
Singing the Easy Intervals:-m2,4.0,1742685474.0506666
Singing the Easy Intervals:m2,3.966666666666667,1742685474.0506666
Singing the Easy Intervals:-M2,3.966666666666667,1742685474.0506666
Singing the Easy Intervals:P4,3.9,1742685474.0506666
Singing the Easy Intervals:m3,3.9,1742685474.0506666
Singing the Easy Intervals:M2,3.9,1742685474.0506666
Singing the Easy Intervals:-m3,3.8333333333333335,1742685474.0506666
Singing the Easy Intervals:M3,3.8,1742685474.0506666
Singing the Easy Intervals:-P5,3.6666666666666665,1742685474.0506666
Singing the Easy Intervals:-P4,3.6666666666666665,1742685474.0506666
Singing the Easy Intervals:-M3,3.6666666666666665,1742685474.0506666
Singing the Easy Intervals:P5,3.5,1742685474.0506666
Singing the Hard Intervals:-m6,3.566666666666667,1743349627.1900344
Singing the Hard Intervals:-M7,3.466666666666667,1743349627.1900344
Singing the Hard Intervals:-m7,3.4,1743349627.1900344
Singing the Hard Intervals:m6,3.3666666666666667,1743349627.1900344
Singing the Hard Intervals:-Aug4,3.3333333333333335,1743349627.1900344
Singing the Hard Intervals:Aug4,3.3,1743349627.1900344
Singing the Hard Intervals:-M7,3.566666666666667,1743902667.7752266
Singing the Hard Intervals:-m6,3.566666666666667,1743902667.7752266
Singing the Hard Intervals:m6,3.466666666666667,1743902667.7752266
Singing the Hard Intervals:-Aug4,3.433333333333333,1743902667.7752266
Singing the Hard Intervals:-m7,3.3,1743902667.7752266
Singing the Hard Intervals:Aug4,3.2666666666666666,1743902667.7752266
Singing the Medium Intervals:M3,3.793103448275862,1743904238.5042422
Singing the Medium Intervals:M6,3.7,1743904238.5042422
Singing the Medium Intervals:-M3,3.5,1743904238.5042422
Singing the Medium Intervals:M7,3.433333333333333,1743904238.5042422
Singing the Medium Intervals:-M6,3.4,1743904238.5042422
Singing the Medium Intervals:m7,3.3666666666666667,1743904238.5042422
Singing the Medium Intervals:m6,2.380952380952381,1743904238.5042422
Singing the Medium Intervals:-m7,2.176470588235294,1743904238.5042422
Singing the Easy Intervals:-m2,4.0,1743904555.1084752
Singing the Easy Intervals:M2,4.0,1743904555.1084752
Singing the Easy Intervals:m2,3.966666666666667,1743904555.1084752
Singing the Easy Intervals:-M2,3.966666666666667,1743904555.1084752
Singing the Easy Intervals:m3,3.933333333333333,1743904555.1084752
Singing the Easy Intervals:P4,3.8333333333333335,1743904555.1084752
Singing the Easy Intervals:-m3,3.8333333333333335,1743904555.1084752
Singing the Easy Intervals:M3,3.8,1743904555.1084752
Singing the Easy Intervals:-P5,3.7,1743904555.1084752
Singing the Easy Intervals:-P4,3.6333333333333333,1743904555.1084752
Singing the Easy Intervals:-M3,3.566666666666667,1743904555.1084752
Singing the Easy Intervals:P5,3.5,1743904555.1084752
Singing the Hard Intervals:-m6,3.6333333333333333,1743958332.7171676
Singing the Hard Intervals:-M7,3.566666666666667,1743958332.7171676
Singing the Hard Intervals:m6,3.5,1743958332.7171676
Singing the Hard Intervals:-Aug4,3.466666666666667,1743958332.7171676
Singing the Hard Intervals:-m7,3.3,1743958332.7171676
Singing the Hard Intervals:Aug4,3.2666666666666666,1743958332.7171676
Singing the Hard Intervals:-M7,3.6,1744998059.0298388
Singing the Hard Intervals:-m6,3.6,1744998059.0298388
Singing the Hard Intervals:m6,3.566666666666667,1744998059.0298388
Singing the Hard Intervals:-Aug4,3.466666666666667,1744998059.0298388
Singing the Hard Intervals:-m7,3.3,1744998059.0298388
Singing the Hard Intervals:Aug4,3.2,1744998059.0298388
Singing the Hard Intervals:-M7,3.6,1745687945.891226
Singing the Hard Intervals:m6,3.6,1745687945.891226
Singing the Hard Intervals:-m6,3.533333333333333,1745687945.891226
Singing the Hard Intervals:-Aug4,3.433333333333333,1745687945.891226
Singing the Hard Intervals:-m7,3.2666666666666666,1745687945.891226
Singing the Hard Intervals:Aug4,3.2333333333333334,1745687945.891226
Singing the Hard Intervals:-M7,3.6333333333333333,1747367079.3271992
Singing the Hard Intervals:m6,3.6333333333333333,1747367079.3271992
Singing the Hard Intervals:-Aug4,3.466666666666667,1747367079.3271992
Singing the Hard Intervals:-m6,3.433333333333333,1747367079.3271992
Singing the Hard Intervals:-m7,3.2333333333333334,1747367079.3271992
Singing the Hard Intervals:Aug4,3.2,1747367079.3271992
